ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
2474,2023-03-04,1497,Teclado,Acessórios,3056.46,2
2475,2023-10-30,1153,Teclado,Acessórios,4890.29,5
2476,2023-06-05,1304,Notebook,Eletrônicos,1095.76,4
2477,2023-12-10,3283,Cadeira Gamer,Móveis,2608.29,2
2478,2023-08-23,1940,Mouse,Acessórios,1072.87,5
2479,2023-05-11,3323,Notebook,Eletrônicos,3848.64,4
2480,2023-01-15,4371,Cadeira Gamer,Móveis,4208.54,5
2481,2023-06-27,1470,Headset,Áudio,400.24,4
2482,2023-02-04,1902,Notebook,Eletrônicos,1336.54,1
2483,2023-07-10,1238,Webcam,Acessórios,778.94,3
2484,2023-06-04,3835,Mouse,Acessórios,3729.64,3
2485,2023-07-14,4636,Cadeira Gamer,Móveis,4042.99,1
2486,2023-02-12,3479,Cadeira Gamer,Móveis,3349.65,2
2487,2023-03-02,3352,Notebook,Eletrônicos,4672.58,2
2488,2023-04-05,1996,Webcam,Acessórios,4151.82,4
2489,2023-11-27,2019,Cadeira Gamer,Móveis,942.87,5
2490,2023-06-20,1736,Notebook,Eletrônicos,3086.7,2
2491,2023-11-16,4519,Mouse,Acessórios,2569.63,2
2492,2023-01-27,2517,Headset,Áudio,3887.14,1
2493,2023-02-08,1202,Monitor,Eletrônicos,3255.08,2
2494,2023-10-13,1291,Teclado,Acessórios,2687.81,1
2495,2023-04-15,1200,Webcam,Acessórios,1213.5,4
2496,2023-09-24,4633,Webcam,Acessórios,295.77,3
2497,2023-05-30,4937,Mouse,Acessórios,3732.01,4
2498,2023-07-29,1498,Notebook,Eletrônicos,3670.05,5
2499,2023-08-30,2531,Mouse,Acessórios,4415.6,4
2500,2023-11-19,3367,Headset,Áudio,4868.71,4
2501,2023-02-16,4119,Webcam,Acessórios,4015.65,5
2502,2023-04-30,2660,Mouse,Acessórios,706.15,2
2503,2023-10-10,3701,Headset,Áudio,1554.06,2
2504,2023-10-13,1606,Mouse,Acessórios,2634.3,5
2505,2023-03-17,1821,Headset,Áudio,3654.34,3
2506,2023-12-27,3348,Notebook,Eletrônicos,3589.21,2
2507,2023-02-11,4748,Teclado,Acessórios,456.93,1
2508,2023-02-03,3712,Cadeira Gamer,Móveis,973.07,3
2509,2023-05-19,4144,Teclado,Acessórios,4003.3,4
2510,2023-02-20,1239,Notebook,Eletrônicos,2920.38,2
2511,2023-08-20,3551,Cadeira Gamer,Móveis,2000.09,5
2512,2023-11-11,3536,Cadeira Gamer,Móveis,1787.57,3
2513,2023-06-27,4978,Monitor,Eletrônicos,1763.13,3
2514,2023-02-05,4903,Webcam,Acessórios,2677.05,2
2515,2023-08-14,2599,Notebook,Eletrônicos,2509.71,3
2516,2023-08-26,2931,Monitor,Eletrônicos,651.52,4
2517,2023-03-17,3356,Monitor,Eletrônicos,3930.16,1
2518,2023-11-29,1305,Teclado,Acessórios,3055.41,5
2519,2023-01-23,3684,Notebook,Eletrônicos,4279.14,2
2520,2023-06-26,4674,Notebook,Eletrônicos,2584.06,2
2521,2023-07-15,4223,Mouse,Acessórios,4487.22,4
2522,2023-07-05,4863,Mouse,Acessórios,2652.95,5
2523,2023-06-21,4388,Mouse,Acessórios,4360.55,5
2524,2023-06-03,1390,Webcam,Acessórios,1857.97,3
2525,2023-10-01,2862,Webcam,Acessórios,4092.22,4
2526,2023-09-25,3378,Notebook,Eletrônicos,2307.91,4
2527,2023-01-10,4147,Webcam,Acessórios,1856.65,4
2528,2023-07-24,4370,Headset,Áudio,4352.16,2
2529,2023-04-24,3409,Cadeira Gamer,Móveis,2969.03,2
2530,2023-03-07,4370,Monitor,Eletrônicos,4080.09,4
2531,2023-02-26,1743,Monitor,Eletrônicos,2908.77,3
2532,2023-10-30,4296,Headset,Áudio,2768.3,5
2533,2023-12-28,4089,Cadeira Gamer,Móveis,872.62,4
2534,2023-09-16,4354,Teclado,Acessórios,1325.0,2
2535,2023-10-18,2265,Headset,Áudio,1271.44,3
2536,2023-12-06,4543,Monitor,Eletrônicos,4996.19,4
2537,2023-02-04,4560,Monitor,Eletrônicos,4388.15,3
2538,2023-11-04,4035,Headset,Áudio,4568.72,3
2539,2023-09-10,2875,Teclado,Acessórios,2172.28,1
2540,2023-10-26,4661,Teclado,Acessórios,3368.7,2
2541,2023-10-25,1221,Monitor,Eletrônicos,2857.59,3
2542,2023-06-04,3538,Teclado,Acessórios,905.92,1
2543,2023-10-11,2106,Cadeira Gamer,Móveis,4506.13,1
2544,2023-02-27,3295,Notebook,Eletrônicos,3107.68,4
2545,2023-02-08,4748,Mouse,Acessórios,3325.01,5
2546,2023-11-28,1761,Teclado,Acessórios,664.56,2
2547,2023-01-14,2468,Teclado,Acessórios,4644.81,1
2548,2023-09-18,1917,Notebook,Eletrônicos,2186.15,1
2549,2023-02-19,2687,Mouse,Acessórios,1126.46,4
2550,2023-12-27,3062,Mouse,Acessórios,1392.89,3
2551,2023-10-08,4225,Mouse,Acessórios,2763.63,3
2552,2023-06-22,1601,Monitor,Eletrônicos,2278.17,4
2553,2023-06-15,2988,Cadeira Gamer,Móveis,731.38,3
2554,2023-10-29,3737,Webcam,Acessórios,409.99,4
2555,2023-08-02,3317,Headset,Áudio,4107.66,1
2556,2023-09-05,4074,Mouse,Acessórios,463.76,4
2557,2023-09-08,3308,Webcam,Acessórios,977.79,5
2558,2023-02-09,2299,Cadeira Gamer,Móveis,974.86,2
2559,2023-11-19,2842,Mouse,Acessórios,352.08,1
2560,2023-06-13,1740,Cadeira Gamer,Móveis,3850.59,2
2561,2023-09-27,4976,Teclado,Acessórios,2887.39,5
2562,2023-05-16,2726,Mouse,Acessórios,2709.02,5
2563,2023-03-13,4122,Notebook,Eletrônicos,2658.31,4
2564,2023-11-07,2738,Cadeira Gamer,Móveis,1577.9,4
2565,2023-09-25,2938,Monitor,Eletrônicos,738.03,5
2566,2023-02-20,3275,Cadeira Gamer,Móveis,4707.3,3
2567,2023-04-17,1381,Mouse,Acessórios,1252.72,4
2568,2023-11-04,3607,Monitor,Eletrônicos,4752.32,5
2569,2023-05-11,1840,Teclado,Acessórios,823.32,1
2570,2023-06-29,2676,Mouse,Acessórios,2830.46,1
2571,2023-08-30,2965,Cadeira Gamer,Móveis,4853.41,3
2572,2023-05-26,1122,Mouse,Acessórios,3338.62,2
2573,2023-05-28,4503,Teclado,Acessórios,1918.5,4
2574,2023-06-01,4977,Headset,Áudio,4938.57,1
2575,2023-11-15,1072,Teclado,Acessórios,4409.11,2
2576,2023-08-06,3051,Mouse,Acessórios,995.2,1
2577,2023-10-06,2505,Teclado,Acessórios,1403.86,4
2578,2023-10-03,3355,Headset,Áudio,1206.97,2
2579,2023-06-14,1039,Notebook,Eletrônicos,1344.63,5
2580,2023-12-10,2705,Cadeira Gamer,Móveis,2588.12,1
2581,2023-07-19,3254,Mouse,Acessórios,2481.33,1
2582,2023-06-25,4605,Notebook,Eletrônicos,2173.98,3
2583,2023-12-11,2733,Notebook,Eletrônicos,2908.69,3
2584,2023-04-10,1728,Mouse,Acessórios,2726.09,4
2585,2023-04-29,2658,Cadeira Gamer,Móveis,553.58,3
2586,2023-02-18,3977,Teclado,Acessórios,743.71,1
2587,2023-07-11,3105,Webcam,Acessórios,1119.34,1
2588,2023-08-06,2163,Cadeira Gamer,Móveis,1524.61,1
2589,2023-01-28,4274,Monitor,Eletrônicos,3763.13,1
2590,2023-07-27,3969,Notebook,Eletrônicos,2970.66,2
2591,2023-05-23,4386,Teclado,Acessórios,715.21,5
2592,2023-04-08,3538,Cadeira Gamer,Móveis,2725.99,2
2593,2023-12-31,4303,Mouse,Acessórios,1005.62,1
2594,2023-03-15,2991,Monitor,Eletrônicos,1963.38,1
2595,2023-02-27,1135,Teclado,Acessórios,254.48,2
2596,2023-03-13,1418,Headset,Áudio,1118.99,1
2597,2023-02-12,1971,Headset,Áudio,4213.69,4
2598,2023-01-19,3124,Mouse,Acessórios,734.32,4
2599,2023-01-06,4367,Webcam,Acessórios,3993.96,2
2600,2023-08-09,4688,Notebook,Eletrônicos,3345.99,4
2601,2023-10-25,4887,Teclado,Acessórios,1598.64,4
2602,2023-06-05,3716,Headset,Áudio,3963.17,3
2603,2023-03-28,2686,Webcam,Acessórios,1125.61,2
2604,2023-07-06,4127,Monitor,Eletrônicos,2345.51,1
2605,2023-08-11,2115,Cadeira Gamer,Móveis,4648.34,1
2606,2023-11-10,3006,Teclado,Acessórios,3562.74,5
2607,2023-06-11,3643,Mouse,Acessórios,2064.3,2
2608,2023-01-18,3143,Teclado,Acessórios,520.22,4
2609,2023-07-19,3414,Mouse,Acessórios,3736.51,1
2610,2023-01-28,2427,Cadeira Gamer,Móveis,3084.74,1
2611,2023-07-20,4061,Webcam,Acessórios,2670.55,2
2612,2023-08-19,2415,Webcam,Acessórios,3818.68,1
2613,2023-03-05,2899,Headset,Áudio,1331.82,2
2614,2023-01-01,2858,Notebook,Eletrônicos,4710.41,2
2615,2023-12-17,4499,Monitor,Eletrônicos,1639.25,1
2616,2023-04-29,2780,Cadeira Gamer,Móveis,2029.12,2
2617,2023-11-07,3997,Webcam,Acessórios,3220.01,4
2618,2023-04-19,4058,Monitor,Eletrônicos,4935.46,4
2619,2023-09-08,1512,Mouse,Acessórios,2125.85,5
2620,2023-02-09,4676,Cadeira Gamer,Móveis,1996.32,4
2621,2023-11-05,3523,Webcam,Acessórios,3326.73,1
2622,2023-06-22,2278,Mouse,Acessórios,4386.12,3
2623,2023-05-04,4521,Monitor,Eletrônicos,3063.79,5
2624,2023-01-25,4292,Headset,Áudio,1771.83,5
2625,2023-03-31,4041,Cadeira Gamer,Móveis,3616.38,4
2626,2023-06-28,4271,Notebook,Eletrônicos,1328.62,1
2627,2023-11-29,4438,Cadeira Gamer,Móveis,2799.84,1
2628,2023-05-24,2037,Teclado,Acessórios,89.61,4
2629,2023-04-17,4989,Mouse,Acessórios,4435.48,3
2630,2023-06-28,4751,Teclado,Acessórios,4158.16,4
2631,2023-10-18,2842,Webcam,Acessórios,2077.18,3
2632,2023-10-31,1294,Monitor,Eletrônicos,1799.09,1
2633,2023-05-27,1839,Mouse,Acessórios,4206.16,1
2634,2023-01-09,3662,Teclado,Acessórios,1861.44,5
2635,2023-10-27,2388,Notebook,Eletrônicos,3152.89,2
2636,2023-08-21,4297,Teclado,Acessórios,2120.97,2
2637,2023-08-18,2470,Headset,Áudio,546.64,2
2638,2023-10-08,2278,Cadeira Gamer,Móveis,2728.82,4
2639,2023-02-04,1128,Mouse,Acessórios,2633.68,2
2640,2023-04-26,3725,Mouse,Acessórios,3777.01,2
2641,2023-01-18,2618,Webcam,Acessórios,4540.32,3
2642,2023-10-11,3300,Cadeira Gamer,Móveis,3538.93,3
2643,2023-06-03,2865,Notebook,Eletrônicos,2699.14,5
2644,2023-06-28,1372,Notebook,Eletrônicos,1179.34,3
2645,2023-11-15,1718,Teclado,Acessórios,3134.45,2
2646,2023-08-30,2251,Cadeira Gamer,Móveis,3559.97,3
2647,2023-06-28,3028,Webcam,Acessórios,2431.81,5
2648,2023-11-22,4262,Headset,Áudio,2172.28,5
2649,2023-11-09,2622,Mouse,Acessórios,2029.77,2
2650,2023-09-17,3159,Notebook,Eletrônicos,4206.89,3
2651,2023-01-13,1612,Headset,Áudio,3138.32,3
2652,2023-04-17,1490,Webcam,Acessórios,2021.52,4
2653,2023-12-30,2343,Cadeira Gamer,Móveis,105.66,2
2654,2023-05-23,2915,Webcam,Acessórios,1146.13,4
2655,2023-10-12,4044,Headset,Áudio,1784.99,4
2656,2023-01-27,2925,Mouse,Acessórios,1410.17,2
2657,2023-02-23,4934,Cadeira Gamer,Móveis,4847.24,2
2658,2023-04-30,2588,Headset,Áudio,4176.31,3
2659,2023-11-19,3004,Webcam,Acessórios,2308.24,1
2660,2023-05-26,2623,Monitor,Eletrônicos,4786.31,1
2661,2023-09-25,2535,Cadeira Gamer,Móveis,3621.9,5
2662,2023-05-05,2294,Webcam,Acessórios,3871.91,1
2663,2023-05-08,1398,Teclado,Acessórios,1990.7,1
2664,2023-12-09,2773,Headset,Áudio,566.51,3
2665,2023-05-28,2452,Headset,Áudio,2082.27,3
2666,2023-10-19,3657,Cadeira Gamer,Móveis,1964.52,5
2667,2023-02-01,1685,Cadeira Gamer,Móveis,3470.42,1
2668,2023-06-15,4377,Notebook,Eletrônicos,4603.69,1
2669,2023-08-25,2503,Teclado,Acessórios,3611.76,5
2670,2023-02-06,3792,Teclado,Acessórios,1431.28,1
2671,2023-08-07,1354,Headset,Áudio,1439.98,5
2672,2023-08-03,1018,Monitor,Eletrônicos,3389.45,5
2673,2023-10-13,4888,Monitor,Eletrônicos,4026.13,4
2674,2023-03-22,1453,Cadeira Gamer,Móveis,1320.77,5
2675,2023-02-03,1802,Monitor,Eletrônicos,3580.16,5
2676,2023-03-11,2223,Headset,Áudio,3514.66,4
2677,2023-05-03,4343,Monitor,Eletrônicos,1354.79,2
2678,2023-10-15,2511,Notebook,Eletrônicos,1783.89,4
2679,2023-07-28,2807,Teclado,Acessórios,360.61,5
2680,2023-08-26,2722,Teclado,Acessórios,753.46,5
2681,2023-08-26,4752,Monitor,Eletrônicos,4964.08,3
2682,2023-11-13,4205,Notebook,Eletrônicos,3311.46,1
2683,2023-09-24,3870,Mouse,Acessórios,2095.8,1
2684,2023-03-13,3560,Mouse,Acessórios,704.56,5
2685,2023-05-20,3510,Mouse,Acessórios,4220.85,1
2686,2023-03-01,1887,Mouse,Acessórios,778.39,1
2687,2023-08-18,4877,Notebook,Eletrônicos,2240.43,3
2688,2023-11-06,1708,Notebook,Eletrônicos,4156.62,5
2689,2023-08-10,4690,Teclado,Acessórios,4382.57,1
2690,2023-11-07,3014,Mouse,Acessórios,2178.98,3
2691,2023-03-31,1156,Teclado,Acessórios,2405.14,4
2692,2023-09-08,2207,Headset,Áudio,3575.3,2
2693,2023-09-24,4119,Cadeira Gamer,Móveis,2067.47,4
2694,2023-03-09,1874,Headset,Áudio,602.08,2
2695,2023-09-29,1545,Headset,Áudio,4227.72,5
2696,2023-07-09,4812,Webcam,Acessórios,4796.14,3
2697,2023-12-10,4192,Mouse,Acessórios,2895.08,3
2698,2023-04-11,3309,Cadeira Gamer,Móveis,495.77,5
2699,2023-08-04,1361,Teclado,Acessórios,1357.84,4
2700,2023-04-08,4248,Cadeira Gamer,Móveis,4977.25,1
2701,2023-05-30,3411,Notebook,Eletrônicos,715.74,2
2702,2023-03-05,2782,Notebook,Eletrônicos,3962.29,1
2703,2023-05-20,1375,Teclado,Acessórios,2552.27,5
2704,2023-07-03,4528,Webcam,Acessórios,1254.58,4
2705,2023-12-27,1607,Teclado,Acessórios,4969.72,2
2706,2023-12-26,1751,Monitor,Eletrônicos,4351.46,5
2707,2023-09-20,1410,Headset,Áudio,2770.46,3
2708,2023-11-01,2491,Cadeira Gamer,Móveis,3074.69,1
2709,2023-12-03,4527,Mouse,Acessórios,3806.9,4
2710,2023-07-02,1208,Cadeira Gamer,Móveis,1534.39,5
2711,2023-09-09,2848,Monitor,Eletrônicos,835.96,3
2712,2023-07-05,2069,Mouse,Acessórios,3302.18,2
2713,2023-08-24,4530,Notebook,Eletrônicos,4862.68,2
2714,2023-10-13,4424,Teclado,Acessórios,1641.8,1
2715,2023-06-28,4489,Notebook,Eletrônicos,3562.45,2
2716,2023-07-18,4470,Teclado,Acessórios,641.27,3
2717,2023-09-30,3104,Mouse,Acessórios,806.32,3
2718,2023-12-23,1581,Notebook,Eletrônicos,1350.51,2
2719,2023-09-09,3550,Monitor,Eletrônicos,2869.29,4
2720,2023-02-10,1336,Teclado,Acessórios,2121.75,4
2721,2023-03-06,3753,Notebook,Eletrônicos,2100.61,2
2722,2023-07-25,4127,Cadeira Gamer,Móveis,3498.28,5
2723,2023-01-23,3482,Monitor,Eletrônicos,4862.69,1
2724,2023-10-27,3032,Webcam,Acessórios,4881.51,3
2725,2023-06-08,4798,Teclado,Acessórios,2948.69,4
2726,2023-06-08,4712,Mouse,Acessórios,4274.13,4
2727,2023-10-21,2040,Teclado,Acessórios,3515.69,3
2728,2023-11-18,2980,Cadeira Gamer,Móveis,1969.62,2
2729,2023-01-19,2646,Notebook,Eletrônicos,3389.91,3
2730,2023-05-23,3822,Notebook,Eletrônicos,2420.97,3
2731,2023-06-03,2161,Monitor,Eletrônicos,3651.8,4
2732,2023-11-15,1851,Webcam,Acessórios,1268.84,2
2733,2023-11-22,1736,Notebook,Eletrônicos,3116.98,1
2734,2023-06-11,4839,Headset,Áudio,4049.6,4
2735,2023-06-15,1057,Monitor,Eletrônicos,240.5,4
2736,2023-11-10,1364,Webcam,Acessórios,593.22,4
2737,2023-07-28,3156,Teclado,Acessórios,4893.68,4
2738,2023-12-12,4171,Teclado,Acessórios,2200.71,2
2739,2023-01-20,2710,Mouse,Acessórios,3932.36,3
2740,2023-07-18,1136,Mouse,Acessórios,4394.23,4
2741,2023-10-18,1199,Monitor,Eletrônicos,2776.55,2
2742,2023-03-01,1643,Teclado,Acessórios,3046.27,2
2743,2023-10-03,3542,Teclado,Acessórios,2189.65,3
2744,2023-07-27,3224,Webcam,Acessórios,3020.85,2
2745,2023-02-04,2146,Headset,Áudio,1577.28,2
2746,2023-07-03,2419,Notebook,Eletrônicos,4836.0,3
2747,2023-01-14,4841,Notebook,Eletrônicos,4563.98,5
2748,2023-05-17,4912,Webcam,Acessórios,1560.42,4
2749,2023-08-17,3612,Headset,Áudio,3180.54,2
2750,2023-03-21,2025,Teclado,Acessórios,2069.59,1
2751,2023-12-18,1055,Teclado,Acessórios,2064.65,4
2752,2023-04-03,3323,Notebook,Eletrônicos,3322.82,3
2753,2023-02-23,4840,Webcam,Acessórios,906.84,4
2754,2023-07-06,4277,Cadeira Gamer,Móveis,1889.16,4
2755,2023-05-25,2183,Monitor,Eletrônicos,2044.58,1
2756,2023-02-27,3948,Mouse,Acessórios,4542.63,5
2757,2023-09-05,2781,Webcam,Acessórios,4460.71,1
2758,2023-06-13,2882,Teclado,Acessórios,2800.75,3
2759,2023-12-24,3919,Teclado,Acessórios,2970.11,1
2760,2023-06-18,1869,Mouse,Acessórios,4807.19,2
2761,2023-10-13,3464,Monitor,Eletrônicos,3539.36,1
2762,2023-08-15,1582,Mouse,Acessórios,4070.5,1
2763,2023-06-28,1284,Mouse,Acessórios,4908.33,3
2764,2023-08-26,1465,Notebook,Eletrônicos,4432.18,4
2765,2023-12-07,4578,Mouse,Acessórios,2129.3,5
2766,2023-02-10,1023,Mouse,Acessórios,2007.83,3
2767,2023-01-29,2501,Cadeira Gamer,Móveis,1515.83,3
2768,2023-04-04,2468,Cadeira Gamer,Móveis,1682.92,3
2769,2023-01-21,4442,Teclado,Acessórios,4409.1,1
2770,2023-01-18,2389,Webcam,Acessórios,1976.25,1
2771,2023-06-30,1462,Monitor,Eletrônicos,1464.21,3
2772,2023-05-25,4888,Monitor,Eletrônicos,3465.76,4
2773,2023-11-11,4169,Cadeira Gamer,Móveis,2031.31,4
2774,2023-01-14,2522,Notebook,Eletrônicos,2842.54,2
2775,2023-11-05,1243,Headset,Áudio,4160.58,5
2776,2023-12-02,2859,Webcam,Acessórios,63.74,1
2777,2023-06-22,1222,Monitor,Eletrônicos,2269.95,5
2778,2023-06-13,3193,Webcam,Acessórios,4948.91,2
2779,2023-06-23,4638,Notebook,Eletrônicos,789.74,3
2780,2023-07-06,1211,Notebook,Eletrônicos,950.6,2
2781,2023-12-26,4806,Teclado,Acessórios,2770.77,1
2782,2023-02-24,2393,Webcam,Acessórios,508.13,1
2783,2023-02-08,4827,Webcam,Acessórios,857.44,5
2784,2023-01-17,2607,Cadeira Gamer,Móveis,744.98,5
2785,2023-06-08,2508,Cadeira Gamer,Móveis,2394.59,3
2786,2023-08-17,2516,Teclado,Acessórios,510.55,3
2787,2023-09-24,4865,Mouse,Acessórios,3541.33,5
2788,2023-04-09,4557,Cadeira Gamer,Móveis,4169.61,1
2789,2023-12-19,4106,Notebook,Eletrônicos,4345.42,2
2790,2023-05-11,4562,Teclado,Acessórios,2256.51,1
2791,2023-09-23,1666,Webcam,Acessórios,4041.3,4
2792,2023-04-17,4559,Monitor,Eletrônicos,1867.98,5
2793,2023-08-27,3318,Headset,Áudio,1478.25,2
2794,2023-02-04,1361,Notebook,Eletrônicos,1225.55,3
2795,2023-08-26,1511,Mouse,Acessórios,463.91,1
2796,2023-12-18,4705,Webcam,Acessórios,4085.3,5
2797,2023-03-03,1907,Notebook,Eletrônicos,1455.04,1
2798,2023-08-27,4415,Headset,Áudio,3676.34,3
2799,2023-07-14,2259,Monitor,Eletrônicos,159.86,2
2800,2023-01-06,1802,Notebook,Eletrônicos,4700.29,1
2801,2023-04-06,2973,Teclado,Acessórios,3377.35,5
2802,2023-07-10,1905,Teclado,Acessórios,4824.86,5
2803,2023-01-22,2242,Teclado,Acessórios,1357.28,4
2804,2023-01-19,4651,Cadeira Gamer,Móveis,3789.04,1
2805,2023-12-18,1054,Monitor,Eletrônicos,249.28,5
2806,2023-06-26,1506,Cadeira Gamer,Móveis,3416.35,5
2807,2023-09-27,4651,Mouse,Acessórios,4949.74,4
2808,2023-03-05,4230,Mouse,Acessórios,435.04,1
2809,2023-08-05,2661,Cadeira Gamer,Móveis,4763.77,3
2810,2023-03-11,2294,Webcam,Acessórios,1087.27,1
2811,2023-06-24,4794,Mouse,Acessórios,543.85,5
2812,2023-11-04,3718,Teclado,Acessórios,4931.11,1
2813,2023-11-14,3866,Notebook,Eletrônicos,352.46,1
2814,2023-07-02,4323,Teclado,Acessórios,3638.58,3
2815,2023-07-04,3707,Notebook,Eletrônicos,2776.91,5
2816,2023-01-20,2916,Webcam,Acessórios,3314.52,1
2817,2023-02-23,3508,Teclado,Acessórios,2063.57,3
2818,2023-02-17,4492,Mouse,Acessórios,2475.03,5
2819,2023-05-11,4744,Teclado,Acessórios,1436.72,3
2820,2023-12-30,3733,Headset,Áudio,1104.23,5
2821,2023-06-08,1880,Cadeira Gamer,Móveis,4209.31,1
2822,2023-03-18,1785,Cadeira Gamer,Móveis,1878.68,1
2823,2023-06-24,1193,Monitor,Eletrônicos,4646.78,3
2824,2023-09-12,2500,Monitor,Eletrônicos,3986.4,4
2825,2023-08-12,1019,Headset,Áudio,2510.46,2
2826,2023-08-13,3117,Cadeira Gamer,Móveis,1885.15,4
2827,2023-05-16,2040,Notebook,Eletrônicos,641.77,3
2828,2023-03-04,3946,Mouse,Acessórios,4646.61,1
2829,2023-06-30,4418,Headset,Áudio,308.38,3
2830,2023-04-13,3313,Monitor,Eletrônicos,2242.56,5
2831,2023-09-29,4141,Webcam,Acessórios,3353.66,1
2832,2023-12-27,3785,Cadeira Gamer,Móveis,1045.85,4
2833,2023-05-20,3514,Webcam,Acessórios,1464.88,3
2834,2023-04-01,2081,Monitor,Eletrônicos,3240.65,4
2835,2023-07-18,3101,Webcam,Acessórios,4114.48,2
2836,2023-08-23,3877,Headset,Áudio,500.45,5
2837,2023-02-22,3914,Notebook,Eletrônicos,485.62,1
2838,2023-06-24,3296,Notebook,Eletrônicos,1609.5,2
2839,2023-11-21,4808,Webcam,Acessórios,632.69,2
2840,2023-10-19,3213,Mouse,Acessórios,1155.93,2
2841,2023-02-16,2767,Headset,Áudio,2985.45,5
2842,2023-02-19,1919,Teclado,Acessórios,3114.83,3
2843,2023-12-03,3508,Webcam,Acessórios,4467.28,3
2844,2023-12-06,3840,Teclado,Acessórios,778.8,5
2845,2023-05-05,4727,Teclado,Acessórios,2649.37,2
2846,2023-11-23,4963,Cadeira Gamer,Móveis,2856.15,2
2847,2023-06-10,2262,Notebook,Eletrônicos,4262.15,2
2848,2023-12-30,1421,Teclado,Acessórios,3429.15,1
2849,2023-05-27,1390,Notebook,Eletrônicos,4521.56,3
2850,2023-02-11,4801,Cadeira Gamer,Móveis,4846.33,3
2851,2023-08-29,4269,Cadeira Gamer,Móveis,2850.4,1
2852,2023-07-11,1080,Headset,Áudio,282.89,4
2853,2023-07-02,1306,Cadeira Gamer,Móveis,2989.08,2
2854,2023-11-30,3187,Teclado,Acessórios,1497.01,5
2855,2023-05-13,2577,Notebook,Eletrônicos,2501.93,2
2856,2023-04-19,3062,Webcam,Acessórios,1773.21,3
2857,2023-09-26,1583,Monitor,Eletrônicos,4359.05,1
2858,2023-04-10,1423,Headset,Áudio,2934.16,4
2859,2023-01-16,3728,Monitor,Eletrônicos,1297.07,1
2860,2023-05-20,1558,Teclado,Acessórios,515.15,1
2861,2023-12-26,2413,Mouse,Acessórios,4346.21,1
2862,2023-09-29,1080,Webcam,Acessórios,4214.99,5
2863,2023-11-04,4989,Webcam,Acessórios,785.81,2
2864,2023-12-22,2816,Mouse,Acessórios,1529.23,2
2865,2023-08-01,4740,Notebook,Eletrônicos,371.09,1
2866,2023-01-07,1769,Headset,Áudio,2365.31,2
2867,2023-07-01,1823,Monitor,Eletrônicos,61.93,5
2868,2023-04-05,1265,Headset,Áudio,3550.38,2
2869,2023-10-29,1337,Cadeira Gamer,Móveis,3983.14,5
2870,2023-06-07,1268,Mouse,Acessórios,3917.58,5
2871,2023-01-11,1669,Headset,Áudio,631.13,5
2872,2023-03-24,2450,Webcam,Acessórios,3771.85,1
2873,2023-01-25,4556,Teclado,Acessórios,436.11,1
2874,2023-08-25,4357,Notebook,Eletrônicos,260.37,1
2875,2023-10-02,4689,Notebook,Eletrônicos,383.72,5
2876,2023-02-11,1815,Cadeira Gamer,Móveis,2338.17,4
2877,2023-09-15,1799,Monitor,Eletrônicos,3134.45,2
2878,2023-01-15,2769,Headset,Áudio,2968.63,4
2879,2023-01-22,3129,Webcam,Acessórios,3345.0,3
2880,2023-11-14,1236,Monitor,Eletrônicos,1850.8,4
2881,2023-03-02,3826,Monitor,Eletrônicos,4188.47,2
2882,2023-10-10,1141,Teclado,Acessórios,3195.9,2
2883,2023-07-09,4373,Monitor,Eletrônicos,4863.73,3
2884,2023-03-02,2639,Cadeira Gamer,Móveis,514.78,1
2885,2023-04-08,3753,Mouse,Acessórios,2369.02,2
2886,2023-11-08,1498,Teclado,Acessórios,4265.55,4
2887,2023-11-02,1654,Monitor,Eletrônicos,513.27,4
2888,2023-09-09,2412,Mouse,Acessórios,481.69,2
2889,2023-01-29,2706,Mouse,Acessórios,4152.56,2
2890,2023-04-23,4940,Mouse,Acessórios,77.88,1
2891,2023-05-08,2434,Webcam,Acessórios,2385.95,5
2892,2023-06-12,4551,Webcam,Acessórios,788.1,4
2893,2023-09-15,1818,Mouse,Acessórios,3999.29,4
2894,2023-08-27,4357,Cadeira Gamer,Móveis,2366.19,3
2895,2023-11-22,3125,Mouse,Acessórios,2908.19,4
2896,2023-09-01,2450,Teclado,Acessórios,3661.94,5
2897,2023-06-12,4322,Cadeira Gamer,Móveis,1640.54,3
2898,2023-02-23,1312,Headset,Áudio,3310.87,3
2899,2023-06-01,1734,Cadeira Gamer,Móveis,3481.79,3
2900,2023-03-23,3894,Teclado,Acessórios,698.81,5
2901,2023-03-24,4278,Webcam,Acessórios,1124.37,3
2902,2023-08-09,4046,Cadeira Gamer,Móveis,4149.56,2
2903,2023-08-30,4008,Monitor,Eletrônicos,359.05,1
2904,2023-01-11,3794,Webcam,Acessórios,3146.36,2
2905,2023-06-14,4960,Mouse,Acessórios,2305.71,3
2906,2023-04-23,3391,Teclado,Acessórios,3759.09,4
2907,2023-04-02,3467,Teclado,Acessórios,4864.57,3
2908,2023-01-29,4126,Notebook,Eletrônicos,3198.83,3
2909,2023-03-19,1946,Monitor,Eletrônicos,1594.88,5
2910,2023-07-19,1460,Headset,Áudio,1926.94,5
2911,2023-04-16,3467,Headset,Áudio,2537.26,2
2912,2023-03-31,3904,Cadeira Gamer,Móveis,806.34,5
