ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Valor_Total
2038,2023-04-20,2233,Cadeira Gamer,Móveis,1458.26,1,1458.26
2039,2023-11-14,4264,Headset,Áudio,2841.07,1,2841.07
2040,2023-09-07,3161,Notebook,Eletrônicos,2258.09,4,9032.36
2041,2023-02-09,1789,Notebook,Eletrônicos,1987.34,2,3974.68
2042,2023-08-06,3735,Headset,Áudio,2995.78,2,5991.56
2043,2023-12-18,4334,Cadeira Gamer,Móveis,4723.74,3,14171.22
2044,2023-12-03,4260,Cadeira Gamer,Móveis,3869.34,4,15477.36
2045,2023-04-15,2892,Notebook,Eletrônicos,4684.54,4,18738.16
2046,2023-04-17,2464,Headset,Áudio,3558.67,3,10676.01
2047,2023-05-25,2031,Headset,Áudio,3391.15,3,10173.45
2048,2023-04-21,2684,Mouse,Acessórios,2449.49,3,7348.469999999999
2049,2023-09-24,1605,Mouse,Acessórios,4635.2,5,23176.0
2050,2023-02-13,1056,Notebook,Eletrônicos,2038.32,3,6114.96
2051,2023-01-29,4550,Teclado,Acessórios,1752.09,5,8760.449999999999
2052,2023-07-14,2603,Cadeira Gamer,Móveis,4856.53,3,14569.59
2053,2023-03-18,2815,Headset,Áudio,2317.97,5,11589.849999999999
2054,2023-04-12,3592,Teclado,Acessórios,4020.1,1,4020.1
2055,2023-09-18,3800,Headset,Áudio,1331.02,2,2662.04
2056,2023-07-15,4724,Notebook,Eletrônicos,4609.92,5,23049.6
2057,2023-03-08,2446,Teclado,Acessórios,2764.77,4,11059.08
2058,2023-12-27,2520,Teclado,Acessórios,2410.15,3,7230.450000000001
2059,2023-11-25,1639,Monitor,Eletrônicos,2155.03,5,10775.150000000001
2060,2023-01-13,2888,Notebook,Eletrônicos,4404.76,4,17619.04
2061,2023-10-03,1169,Teclado,Acessórios,3516.09,5,17580.45
2062,2023-09-06,1909,Monitor,Eletrônicos,3548.86,1,3548.86
2063,2023-12-02,3701,Webcam,Acessórios,1384.72,1,1384.72
2064,2023-03-29,2442,Mouse,Acessórios,4951.16,4,19804.64
2065,2023-10-09,4984,Webcam,Acessórios,4667.7,2,9335.4
2066,2023-05-30,1642,Teclado,Acessórios,1426.3,1,1426.3
2067,2023-09-06,2064,Headset,Áudio,2069.06,4,8276.24
2068,2023-11-01,3339,Cadeira Gamer,Móveis,4997.05,3,14991.150000000001
2069,2023-02-17,3211,Monitor,Eletrônicos,2597.32,3,7791.960000000001
2070,2023-03-14,2137,Monitor,Eletrônicos,3625.52,5,18127.6
2071,2023-03-15,4430,Mouse,Acessórios,2350.7,5,11753.5
2072,2023-07-27,1417,Headset,Áudio,2594.91,4,10379.64
2073,2023-10-03,3050,Monitor,Eletrônicos,4904.8,2,9809.6
2074,2023-02-19,3529,Webcam,Acessórios,4399.32,2,8798.64
2075,2023-10-06,2418,Headset,Áudio,284.62,1,284.62
2076,2023-10-07,4558,Monitor,Eletrônicos,1250.98,5,6254.9
2077,2023-10-27,4135,Teclado,Acessórios,3449.16,5,17245.8
2078,2023-08-10,4787,Notebook,Eletrônicos,2354.28,4,9417.12
2079,2023-10-12,4815,Headset,Áudio,4800.73,3,14402.189999999999
2080,2023-07-07,3486,Headset,Áudio,3190.13,3,9570.39
2081,2023-01-21,3343,Mouse,Acessórios,2980.14,2,5960.28
2082,2023-05-16,2039,Notebook,Eletrônicos,1303.37,1,1303.37
2083,2023-12-24,2820,Mouse,Acessórios,302.93,5,1514.65
2084,2023-01-02,1458,Teclado,Acessórios,1776.42,1,1776.42
2085,2023-08-03,2451,Mouse,Acessórios,1510.4,3,4531.200000000001
2086,2023-02-20,2582,Cadeira Gamer,Móveis,567.55,3,1702.6499999999999
2087,2023-06-12,3339,Teclado,Acessórios,3966.03,3,11898.09
2088,2023-03-22,2799,Cadeira Gamer,Móveis,2606.3,1,2606.3
2089,2023-12-03,2823,Mouse,Acessórios,3865.99,3,11597.97
2090,2023-12-12,4355,Notebook,Eletrônicos,3134.86,3,9404.58
2091,2023-05-03,3693,Cadeira Gamer,Móveis,3947.27,1,3947.27
2092,2023-07-23,3324,Monitor,Eletrônicos,952.79,4,3811.16
2093,2023-05-30,2688,Cadeira Gamer,Móveis,3721.74,2,7443.48
2094,2023-01-30,4402,Notebook,Eletrônicos,309.83,3,929.49
2095,2023-12-07,4203,Webcam,Acessórios,3943.24,3,11829.72
2096,2023-03-31,1321,Cadeira Gamer,Móveis,1864.51,3,5593.53
2097,2023-05-19,2437,Cadeira Gamer,Móveis,218.73,2,437.46
2098,2023-06-17,4705,Monitor,Eletrônicos,694.87,2,1389.74
2099,2023-12-04,1140,Cadeira Gamer,Móveis,847.15,4,3388.6
2100,2023-11-09,2934,Teclado,Acessórios,2438.1,4,9752.4
2101,2023-11-26,4971,Cadeira Gamer,Móveis,4676.79,4,18707.16
2102,2023-06-23,4857,Headset,Áudio,3934.2,5,19671.0
2103,2023-10-19,3647,Teclado,Acessórios,4247.68,2,8495.36
2104,2023-07-02,2776,Notebook,Eletrônicos,4616.14,1,4616.14
2105,2023-04-13,4731,Notebook,Eletrônicos,887.09,4,3548.36
2106,2023-06-22,3827,Webcam,Acessórios,3877.77,4,15511.08
2107,2023-07-23,2827,Mouse,Acessórios,164.11,5,820.5500000000001
2108,2023-03-11,1051,Mouse,Acessórios,1867.61,1,1867.61
2109,2023-08-12,1908,Headset,Áudio,2233.6,5,11168.0
2110,2023-01-17,4480,Monitor,Eletrônicos,537.01,5,2685.05
2111,2023-08-30,1200,Notebook,Eletrônicos,1319.71,2,2639.42
2112,2023-06-26,2705,Notebook,Eletrônicos,4605.38,2,9210.76
2113,2023-10-01,3927,Mouse,Acessórios,2571.63,1,2571.63
2114,2023-01-08,3502,Webcam,Acessórios,4038.83,5,20194.15
2115,2023-10-08,2147,Headset,Áudio,219.06,3,657.1800000000001
2116,2023-02-18,1885,Mouse,Acessórios,2918.28,2,5836.56
2117,2023-01-25,3626,Teclado,Acessórios,4026.72,4,16106.88
2118,2023-11-22,2075,Cadeira Gamer,Móveis,3700.62,3,11101.86
2119,2023-06-25,1627,Webcam,Acessórios,4048.23,2,8096.46
2120,2023-08-05,4812,Monitor,Eletrônicos,1432.81,5,7164.049999999999
2121,2023-07-13,3242,Mouse,Acessórios,3606.66,1,3606.66
2122,2023-08-16,1041,Monitor,Eletrônicos,2791.68,5,13958.4
2123,2023-05-06,2083,Monitor,Eletrônicos,2995.57,4,11982.28
2124,2023-02-25,1995,Monitor,Eletrônicos,3389.25,3,10167.75
2125,2023-03-08,1277,Teclado,Acessórios,2835.65,4,11342.6
2126,2023-04-29,4215,Monitor,Eletrônicos,1697.46,5,8487.3
2127,2023-12-02,1923,Teclado,Acessórios,3660.1,4,14640.4
2128,2023-01-22,3332,Notebook,Eletrônicos,2901.78,4,11607.12
2129,2023-12-04,3506,Notebook,Eletrônicos,2951.24,2,5902.48
2130,2023-05-02,4345,Headset,Áudio,4426.7,3,13280.099999999999
2131,2023-11-27,1014,Notebook,Eletrônicos,2791.94,1,2791.94
2132,2023-01-22,2734,Notebook,Eletrônicos,570.12,2,1140.24
2133,2023-03-20,4123,Monitor,Eletrônicos,2857.9,4,11431.6
2134,2023-07-22,4334,Notebook,Eletrônicos,4320.09,5,21600.45
2135,2023-07-26,1909,Cadeira Gamer,Móveis,2570.64,1,2570.64
2136,2023-06-25,3140,Mouse,Acessórios,4909.49,1,4909.49
2137,2023-04-09,2878,Teclado,Acessórios,2296.27,5,11481.35
2138,2023-06-26,1987,Notebook,Eletrônicos,2702.72,1,2702.72
2139,2023-07-01,2511,Monitor,Eletrônicos,127.43,3,382.29
2140,2023-05-10,3748,Monitor,Eletrônicos,1377.45,5,6887.25
2141,2023-07-17,3633,Notebook,Eletrônicos,4542.53,5,22712.649999999998
2142,2023-07-15,4307,Teclado,Acessórios,3041.9,4,12167.6
2143,2023-05-08,3878,Teclado,Acessórios,3829.74,1,3829.74
2144,2023-04-17,3829,Mouse,Acessórios,90.0,4,360.0
2145,2023-05-07,2155,Notebook,Eletrônicos,191.8,2,383.6
2146,2023-11-10,2483,Notebook,Eletrônicos,1471.25,3,4413.75
2147,2023-07-31,2103,Notebook,Eletrônicos,1637.63,1,1637.63
2148,2023-01-12,2608,Mouse,Acessórios,1855.49,1,1855.49
2149,2023-11-16,2306,Webcam,Acessórios,959.29,1,959.29
2150,2023-10-30,3669,Cadeira Gamer,Móveis,973.5,1,973.5
2151,2023-06-02,4431,Monitor,Eletrônicos,1543.44,1,1543.44
2152,2023-07-13,2255,Headset,Áudio,1297.96,4,5191.84
2153,2023-05-14,1009,Webcam,Acessórios,512.53,1,512.53
2154,2023-11-09,4692,Cadeira Gamer,Móveis,2761.56,4,11046.24
2155,2023-10-03,3149,Notebook,Eletrônicos,919.7,2,1839.4
2156,2023-07-04,3472,Monitor,Eletrônicos,216.99,4,867.96
2157,2023-11-18,2955,Mouse,Acessórios,2176.75,5,10883.75
2158,2023-12-06,4064,Webcam,Acessórios,2140.49,4,8561.96
2159,2023-09-01,1278,Headset,Áudio,498.57,2,997.14
2160,2023-01-13,2742,Mouse,Acessórios,1022.98,1,1022.98
2161,2023-08-08,3532,Mouse,Acessórios,1184.37,1,1184.37
2162,2023-06-29,1361,Mouse,Acessórios,646.68,5,3233.3999999999996
2163,2023-12-08,3800,Notebook,Eletrônicos,4477.06,5,22385.300000000003
2164,2023-02-01,1797,Monitor,Eletrônicos,1192.43,2,2384.86
2165,2023-03-15,4143,Monitor,Eletrônicos,1869.8,5,9349.0
2166,2023-07-17,1633,Cadeira Gamer,Móveis,1175.37,4,4701.48
2167,2023-10-14,1453,Webcam,Acessórios,526.33,4,2105.32
2168,2023-12-02,2336,Notebook,Eletrônicos,2105.23,2,4210.46
2169,2023-06-05,1269,Headset,Áudio,3051.34,1,3051.34
2170,2023-11-19,4798,Notebook,Eletrônicos,3181.03,4,12724.12
2171,2023-04-21,2377,Teclado,Acessórios,4037.66,4,16150.64
2172,2023-12-17,3973,Notebook,Eletrônicos,4735.32,4,18941.28
2173,2023-08-29,3270,Monitor,Eletrônicos,1899.17,5,9495.85
2174,2023-01-13,1215,Webcam,Acessórios,868.73,1,868.73
2175,2023-06-14,3714,Mouse,Acessórios,1528.81,1,1528.81
2176,2023-01-10,1711,Headset,Áudio,4610.15,1,4610.15
2177,2023-09-25,3383,Cadeira Gamer,Móveis,2322.91,4,9291.64
2178,2023-06-17,1745,Mouse,Acessórios,85.06,2,170.12
2179,2023-04-03,3265,Webcam,Acessórios,2214.38,3,6643.14
2180,2023-09-06,4699,Headset,Áudio,3324.18,2,6648.36
2181,2023-05-15,3203,Notebook,Eletrônicos,3789.69,5,18948.45
2182,2023-10-10,1768,Mouse,Acessórios,1848.76,2,3697.52
2183,2023-08-09,2733,Teclado,Acessórios,4033.24,4,16132.96
2184,2023-10-10,1224,Headset,Áudio,2090.73,2,4181.46
2185,2023-03-18,3523,Headset,Áudio,186.76,1,186.76
2186,2023-02-16,4812,Mouse,Acessórios,680.52,5,3402.6
2187,2023-02-28,3423,Monitor,Eletrônicos,560.54,1,560.54
2188,2023-07-02,2880,Cadeira Gamer,Móveis,2354.23,4,9416.92
2189,2023-11-07,1042,Notebook,Eletrônicos,4864.55,3,14593.650000000001
2190,2023-07-21,4557,Monitor,Eletrônicos,2512.75,4,10051.0
2191,2023-01-05,2891,Mouse,Acessórios,1457.89,2,2915.78
2192,2023-12-11,3615,Mouse,Acessórios,2399.83,3,7199.49
2193,2023-08-30,2112,Monitor,Eletrônicos,2884.52,4,11538.08
2194,2023-01-24,1376,Headset,Áudio,3221.76,2,6443.52
2195,2023-11-05,3861,Headset,Áudio,292.26,5,1461.3
2196,2023-09-20,3219,Mouse,Acessórios,4696.15,1,4696.15
2197,2023-11-20,1007,Cadeira Gamer,Móveis,1580.56,2,3161.12
2198,2024-01-01,1441,Webcam,Acessórios,2132.89,5,10664.449999999999
2199,2023-03-14,1378,Cadeira Gamer,Móveis,909.88,1,909.88
2200,2023-02-07,1676,Notebook,Eletrônicos,3450.04,2,6900.08
2201,2023-08-15,2782,Monitor,Eletrônicos,2928.42,1,2928.42
2202,2023-08-30,4582,Headset,Áudio,4215.47,4,16861.88
2203,2023-04-18,1607,Cadeira Gamer,Móveis,3087.71,1,3087.71
2204,2023-04-05,1543,Webcam,Acessórios,633.33,1,633.33
2205,2023-10-26,2295,Teclado,Acessórios,4370.19,1,4370.19
2206,2023-08-07,2230,Webcam,Acessórios,3998.09,3,11994.27
2207,2023-11-23,3651,Headset,Áudio,1009.72,4,4038.88
2208,2023-03-07,1693,Headset,Áudio,2679.06,4,10716.24
2209,2023-09-29,3654,Webcam,Acessórios,4095.71,1,4095.71
2210,2023-07-14,4257,Teclado,Acessórios,4710.8,1,4710.8
2211,2023-08-26,1063,Cadeira Gamer,Móveis,64.77,3,194.31
2212,2023-08-05,4537,Headset,Áudio,1610.64,4,6442.56
2213,2023-03-25,1869,Cadeira Gamer,Móveis,4322.34,4,17289.36
2214,2023-09-20,3234,Monitor,Eletrônicos,715.87,3,2147.61
2215,2023-01-03,4732,Headset,Áudio,4706.83,2,9413.66
2216,2023-11-21,3374,Headset,Áudio,180.26,2,360.52
2217,2023-08-28,1552,Monitor,Eletrônicos,210.84,5,1054.2
2218,2023-02-24,3529,Headset,Áudio,3980.42,4,15921.68
2219,2023-05-04,2972,Webcam,Acessórios,3190.23,1,3190.23
2220,2023-07-02,3806,Teclado,Acessórios,4224.16,4,16896.64
2221,2023-01-13,4735,Mouse,Acessórios,4489.22,1,4489.22
2222,2023-04-09,2089,Cadeira Gamer,Móveis,3769.19,2,7538.38
2223,2023-03-18,3447,Cadeira Gamer,Móveis,4155.84,4,16623.36
2224,2023-05-12,1332,Notebook,Eletrônicos,353.94,1,353.94
2225,2023-05-26,4807,Monitor,Eletrônicos,4231.39,2,8462.78
2226,2023-11-25,4453,Webcam,Acessórios,571.47,2,1142.94
2227,2023-10-29,4960,Teclado,Acessórios,3072.46,2,6144.92
2228,2023-07-18,1547,Webcam,Acessórios,312.48,3,937.44
2229,2023-08-10,4665,Notebook,Eletrônicos,1236.66,5,6183.3
2230,2023-09-21,3820,Teclado,Acessórios,2500.57,2,5001.14
2231,2023-05-07,3057,Monitor,Eletrônicos,4746.7,2,9493.4
2232,2023-01-17,2562,Headset,Áudio,2732.03,4,10928.12
2233,2023-07-05,1454,Teclado,Acessórios,4509.84,4,18039.36
2234,2023-12-05,2943,Teclado,Acessórios,549.78,3,1649.34
2235,2023-03-31,3051,Monitor,Eletrônicos,1648.32,4,6593.28
2236,2023-07-19,1867,Webcam,Acessórios,3816.46,3,11449.380000000001
2237,2023-10-05,1678,Webcam,Acessórios,1547.91,1,1547.91
2238,2023-07-17,4217,Cadeira Gamer,Móveis,380.07,5,1900.35
2239,2023-06-24,1823,Mouse,Acessórios,2758.99,4,11035.96
2240,2023-01-19,2714,Notebook,Eletrônicos,2870.57,5,14352.85
2241,2023-08-30,3286,Notebook,Eletrônicos,408.32,2,816.64
2242,2023-08-27,2375,Cadeira Gamer,Móveis,3836.79,5,19183.95
2243,2023-11-08,2269,Webcam,Acessórios,2283.32,4,9133.28
2244,2023-03-17,1519,Mouse,Acessórios,2471.49,5,12357.449999999999
2245,2023-11-30,3722,Headset,Áudio,747.75,4,2991.0
2246,2023-02-19,1378,Teclado,Acessórios,797.95,4,3191.8
2247,2023-06-18,2901,Notebook,Eletrônicos,3197.05,2,6394.1
2248,2023-05-13,4604,Teclado,Acessórios,878.18,3,2634.54
2249,2023-07-18,2541,Cadeira Gamer,Móveis,3738.07,4,14952.28
2250,2023-03-10,1737,Teclado,Acessórios,287.35,2,574.7
2251,2023-04-13,4606,Webcam,Acessórios,1834.79,3,5504.37
2252,2023-03-13,3842,Cadeira Gamer,Móveis,2399.51,1,2399.51
2253,2023-06-29,2689,Monitor,Eletrônicos,1689.75,5,8448.75
2254,2023-03-28,4443,Webcam,Acessórios,4208.22,4,16832.88
2255,2023-02-17,2267,Notebook,Eletrônicos,966.93,4,3867.72
2256,2023-03-19,4358,Webcam,Acessórios,1157.92,1,1157.92
2257,2023-05-26,3488,Teclado,Acessórios,4680.26,2,9360.52
2258,2023-04-15,4321,Monitor,Eletrônicos,3741.32,3,11223.960000000001
2259,2023-01-30,2017,Teclado,Acessórios,382.16,1,382.16
2260,2023-01-15,4178,Headset,Áudio,3110.92,3,9332.76
2261,2023-10-22,2277,Headset,Áudio,898.85,3,2696.55
2262,2023-04-20,1692,Teclado,Acessórios,3337.29,2,6674.58
2263,2023-10-31,1621,Webcam,Acessórios,3731.94,1,3731.94
2264,2023-02-27,2249,Notebook,Eletrônicos,4390.49,3,13171.47
2265,2023-10-09,4513,Monitor,Eletrônicos,4027.96,1,4027.96
2266,2023-04-13,1279,Notebook,Eletrônicos,886.5,3,2659.5
2267,2023-03-25,4016,Headset,Áudio,823.9,3,2471.7
2268,2023-03-27,3847,Webcam,Acessórios,3197.4,3,9592.2
2269,2023-11-10,3965,Notebook,Eletrônicos,1230.46,1,1230.46
2270,2023-10-15,1872,Webcam,Acessórios,1475.84,1,1475.84
2271,2023-08-30,3513,Mouse,Acessórios,994.88,5,4974.4
2272,2023-10-01,4177,Notebook,Eletrônicos,3991.12,4,15964.48
2273,2023-02-09,1786,Cadeira Gamer,Móveis,3870.82,3,11612.460000000001
2274,2023-09-11,2806,Monitor,Eletrônicos,653.74,2,1307.48
2275,2023-02-26,2172,Webcam,Acessórios,3862.66,3,11587.98
2276,2023-05-07,2547,Monitor,Eletrônicos,4406.17,4,17624.68
2277,2023-04-16,2527,Cadeira Gamer,Móveis,4760.18,4,19040.72
2278,2023-05-08,2469,Headset,Áudio,1158.8,2,2317.6
2279,2023-09-22,3911,Mouse,Acessórios,4535.86,1,4535.86
2280,2023-12-12,2085,Headset,Áudio,463.32,3,1389.96
2281,2023-11-13,2110,Monitor,Eletrônicos,2094.03,3,6282.09
2282,2023-06-26,4463,Notebook,Eletrônicos,4797.41,1,4797.41
2283,2023-12-14,3677,Notebook,Eletrônicos,506.04,3,1518.1200000000001
2284,2023-08-10,4998,Headset,Áudio,2765.59,2,5531.18
2285,2023-06-09,2141,Monitor,Eletrônicos,1321.02,1,1321.02
2286,2023-07-17,2409,Teclado,Acessórios,965.63,3,2896.89
2287,2023-12-13,2878,Mouse,Acessórios,2600.38,2,5200.76
2288,2023-05-19,4761,Teclado,Acessórios,2235.86,4,8943.44
2289,2023-08-10,2234,Mouse,Acessórios,2018.01,2,4036.02
2290,2023-10-24,3725,Cadeira Gamer,Móveis,2928.86,4,11715.44
2291,2023-10-06,3937,Mouse,Acessórios,419.08,1,419.08
2292,2023-05-03,3128,Webcam,Acessórios,973.37,3,2920.11
2293,2023-08-16,4788,Cadeira Gamer,Móveis,1504.03,3,4512.09
2294,2023-11-18,3180,Cadeira Gamer,Móveis,1898.05,5,9490.25
2295,2023-04-15,3143,Monitor,Eletrônicos,2928.83,3,8786.49
2296,2023-12-17,2807,Teclado,Acessórios,3166.57,2,6333.14
2297,2023-07-03,2354,Cadeira Gamer,Móveis,4653.57,4,18614.28
2298,2023-08-09,1006,Teclado,Acessórios,2477.83,3,7433.49
2299,2023-09-23,1444,Webcam,Acessórios,4850.76,3,14552.28
2300,2023-07-24,2042,Notebook,Eletrônicos,1241.7,3,3725.1000000000004
2301,2023-02-12,2304,Mouse,Acessórios,4380.94,3,13142.82
2302,2023-06-17,3631,Notebook,Eletrônicos,137.46,5,687.3000000000001
2303,2023-06-17,2129,Headset,Áudio,764.46,4,3057.84
2304,2023-01-18,2738,Mouse,Acessórios,572.21,5,2861.05
2305,2023-06-24,1989,Mouse,Acessórios,1026.74,5,5133.7
2306,2023-05-10,4206,Monitor,Eletrônicos,4808.82,2,9617.64
2307,2023-05-07,4711,Teclado,Acessórios,4752.43,5,23762.15
2308,2023-01-31,4116,Monitor,Eletrônicos,551.52,4,2206.08
2309,2023-12-30,3210,Cadeira Gamer,Móveis,4814.51,4,19258.04
2310,2023-09-29,3926,Headset,Áudio,257.81,5,1289.05
2311,2023-03-10,3524,Monitor,Eletrônicos,4657.81,5,23289.050000000003
2312,2023-10-16,2205,Webcam,Acessórios,3189.17,4,12756.68
2313,2023-11-26,1904,Cadeira Gamer,Móveis,1856.99,5,9284.95
2314,2023-07-16,2677,Monitor,Eletrônicos,2391.4,1,2391.4
2315,2023-06-24,4367,Headset,Áudio,714.13,2,1428.26
2316,2023-10-05,2017,Notebook,Eletrônicos,2552.47,2,5104.94
2317,2023-04-30,4213,Notebook,Eletrônicos,3418.42,1,3418.42
2318,2023-03-25,2771,Notebook,Eletrônicos,3237.04,2,6474.08
2319,2023-12-15,1756,Mouse,Acessórios,1832.08,2,3664.16
2320,2023-06-01,4601,Headset,Áudio,852.18,5,4260.9
2321,2023-01-28,2858,Teclado,Acessórios,3585.43,3,10756.289999999999
2322,2023-10-28,1529,Teclado,Acessórios,2922.74,2,5845.48
2323,2023-07-18,1327,Headset,Áudio,4504.89,3,13514.670000000002
2324,2023-01-27,2323,Webcam,Acessórios,4757.32,2,9514.64
2325,2023-05-01,2747,Monitor,Eletrônicos,1089.43,1,1089.43
2326,2023-01-12,4565,Teclado,Acessórios,791.88,2,1583.76
2327,2023-11-16,2905,Monitor,Eletrônicos,1772.77,1,1772.77
2328,2023-11-02,4370,Cadeira Gamer,Móveis,3433.23,5,17166.15
2329,2023-01-12,4196,Teclado,Acessórios,4323.1,1,4323.1
2330,2023-02-05,2978,Teclado,Acessórios,2840.29,2,5680.58
2331,2023-10-14,4207,Teclado,Acessórios,4466.21,1,4466.21
2332,2023-10-07,4797,Cadeira Gamer,Móveis,3555.23,5,17776.15
2333,2023-09-10,1268,Webcam,Acessórios,844.4,3,2533.2
2334,2023-02-19,3037,Cadeira Gamer,Móveis,2413.36,2,4826.72
2335,2023-06-20,4369,Notebook,Eletrônicos,98.58,1,98.58
2336,2023-04-27,1487,Monitor,Eletrônicos,1602.81,4,6411.24
2337,2023-11-23,4924,Monitor,Eletrônicos,3778.86,3,11336.58
2338,2023-05-24,3443,Mouse,Acessórios,1832.63,4,7330.52
2339,2023-10-16,4533,Monitor,Eletrônicos,3668.64,1,3668.64
2340,2023-10-22,2473,Cadeira Gamer,Móveis,4359.75,4,17439.0
2341,2023-05-06,2728,Notebook,Eletrônicos,1577.89,2,3155.78
2342,2023-03-07,2357,Webcam,Acessórios,1379.28,5,6896.4
2343,2023-03-13,4569,Cadeira Gamer,Móveis,4309.77,4,17239.08
2344,2023-07-24,2973,Monitor,Eletrônicos,3692.92,4,14771.68
2345,2023-06-26,1727,Teclado,Acessórios,2322.06,3,6966.18
2346,2023-06-12,2954,Headset,Áudio,3806.69,5,19033.45
2347,2023-08-05,3835,Notebook,Eletrônicos,1039.62,4,4158.48
2348,2023-02-02,3254,Monitor,Eletrônicos,3340.55,4,13362.2
2349,2023-12-26,3688,Notebook,Eletrônicos,674.43,2,1348.86
2350,2023-11-16,4508,Headset,Áudio,868.63,5,4343.15
2351,2024-01-01,1125,Cadeira Gamer,Móveis,2663.11,2,5326.22
2352,2023-01-27,2183,Headset,Áudio,85.76,1,85.76
2353,2023-11-13,1135,Webcam,Acessórios,4836.8,4,19347.2
2354,2023-06-11,4032,Notebook,Eletrônicos,1192.28,5,5961.4
2355,2023-08-30,2474,Monitor,Eletrônicos,4180.42,4,16721.68
2356,2023-05-07,3881,Headset,Áudio,3783.18,1,3783.18
2357,2023-04-27,2934,Teclado,Acessórios,2656.26,2,5312.52
2358,2023-09-17,1423,Webcam,Acessórios,427.85,4,1711.4
2359,2023-08-14,2265,Notebook,Eletrônicos,2342.57,1,2342.57
2360,2023-03-06,1700,Teclado,Acessórios,2637.61,5,13188.050000000001
2361,2023-09-18,2868,Cadeira Gamer,Móveis,191.49,4,765.96
2362,2023-03-01,3471,Webcam,Acessórios,4360.49,5,21802.449999999997
2363,2023-12-03,4536,Headset,Áudio,2368.99,5,11844.949999999999
2364,2023-04-15,3656,Headset,Áudio,3274.24,2,6548.48
2365,2023-11-05,4151,Notebook,Eletrônicos,3335.72,5,16678.6
2366,2023-08-21,1912,Notebook,Eletrônicos,3943.0,2,7886.0
2367,2023-03-09,3656,Headset,Áudio,1025.67,2,2051.34
2368,2023-05-10,4632,Webcam,Acessórios,4506.73,3,13520.189999999999
2369,2023-05-14,2210,Webcam,Acessórios,3430.93,2,6861.86
2370,2023-07-08,1001,Teclado,Acessórios,1085.58,2,2171.16
2371,2023-06-16,4127,Notebook,Eletrônicos,3962.48,3,11887.44
2372,2023-08-30,3492,Cadeira Gamer,Móveis,4783.66,5,23918.3
2373,2023-01-17,3189,Cadeira Gamer,Móveis,1693.51,5,8467.55
2374,2023-03-28,2053,Notebook,Eletrônicos,4955.98,4,19823.92
2375,2023-02-05,4959,Cadeira Gamer,Móveis,331.58,2,663.16
2376,2023-02-08,3912,Teclado,Acessórios,633.29,5,3166.45
2377,2023-11-19,3630,Monitor,Eletrônicos,4758.83,3,14276.49
2378,2023-11-21,1808,Mouse,Acessórios,2534.47,2,5068.94
2379,2023-06-21,3836,Teclado,Acessórios,2367.85,2,4735.7
2380,2023-07-20,1463,Monitor,Eletrônicos,644.05,1,644.05
2381,2023-02-06,2682,Cadeira Gamer,Móveis,4126.49,3,12379.47
2382,2023-05-29,3132,Cadeira Gamer,Móveis,3978.85,3,11936.55
2383,2023-04-25,4171,Teclado,Acessórios,665.38,4,2661.52
2384,2023-03-31,4106,Mouse,Acessórios,2321.92,4,9287.68
2385,2023-10-26,1128,Notebook,Eletrônicos,4535.99,3,13607.97
2386,2023-04-16,2969,Teclado,Acessórios,1688.65,5,8443.25
2387,2023-02-13,4098,Webcam,Acessórios,88.25,5,441.25
2388,2023-04-16,4027,Notebook,Eletrônicos,4744.64,1,4744.64
2389,2023-09-15,2878,Cadeira Gamer,Móveis,219.82,5,1099.1
2390,2023-06-02,4862,Cadeira Gamer,Móveis,4123.58,4,16494.32
2391,2023-05-04,4026,Teclado,Acessórios,4576.6,2,9153.2
2392,2023-07-18,2738,Headset,Áudio,1429.79,1,1429.79
2393,2023-09-03,3891,Monitor,Eletrônicos,214.04,5,1070.2
2394,2023-01-25,4563,Webcam,Acessórios,4374.0,5,21870.0
2395,2023-08-31,3962,Mouse,Acessórios,247.2,1,247.2
2396,2023-02-10,2475,Webcam,Acessórios,4382.25,1,4382.25
2397,2023-04-24,2113,Cadeira Gamer,Móveis,916.46,3,2749.38
2398,2023-03-12,3971,Headset,Áudio,4313.32,5,21566.6
2399,2023-03-11,1702,Monitor,Eletrônicos,4495.76,5,22478.800000000003
2400,2023-08-21,3752,Webcam,Acessórios,2705.36,3,8116.08
2401,2023-02-24,1481,Monitor,Eletrônicos,1353.26,3,4059.7799999999997
2402,2023-04-16,2478,Mouse,Acessórios,4523.8,3,13571.400000000001
2403,2023-10-14,1002,Mouse,Acessórios,2309.56,2,4619.12
2404,2023-12-27,3070,Mouse,Acessórios,3772.15,1,3772.15
2405,2023-03-06,2521,Headset,Áudio,2183.28,5,10916.400000000001
2406,2023-11-13,2836,Mouse,Acessórios,2300.12,4,9200.48
2407,2023-03-29,2040,Teclado,Acessórios,784.86,1,784.86
2408,2023-04-23,3241,Headset,Áudio,4611.53,2,9223.06
2409,2023-07-19,4246,Headset,Áudio,4155.02,2,8310.04
2410,2023-02-10,2031,Notebook,Eletrônicos,4916.28,5,24581.399999999998
2411,2023-02-27,2618,Notebook,Eletrônicos,634.18,1,634.18
2412,2023-08-06,3985,Cadeira Gamer,Móveis,3327.3,3,9981.900000000001
2413,2023-07-19,3085,Monitor,Eletrônicos,222.24,3,666.72
2414,2023-06-10,1782,Monitor,Eletrônicos,3207.1,5,16035.5
